Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent,class
14992.0,502.6170043945313,213.9413299560547,89.97850036621094,,15162.0,0.5546429753303528,0
15275.0,509.8550109863281,217.5546875,90.1838150024414,0.9100338220596312,,0.6676136255264282,0
13762.0,,205.0407867431641,,0.9056663513183594,14101.0,,0
15762.0,,205.60055541992188,99.3208465576172,0.8755780458450317,16261.0,0.6636351943016052,0
14143.0,,200.8781280517578,90.59234619140624,0.8925332427024841,14427.0,,0
15226.0,500.1700134277344,205.31500244140625,96.1776885986328,,15594.0,0.7934340834617615,0
14226.0,491.3890075683594,213.7867126464844,85.35411834716797,,14483.0,0.6643937826156616,0
14654.0,498.1029968261719,214.654296875,87.38054656982422,0.9133944511413574,14907.0,0.8037516474723816,0
,499.39300537109375,212.4037933349609,,,15269.0,0.7974358797073364,0
15050.0,502.5910034179688,206.38658142089844,93.80850219726562,,15464.0,0.5912162065505981,0
12158.0,441.4779968261719,,85.52101135253906,0.8831157684326172,12359.0,0.7155131697654724,0
15783.0,510.1940002441406,219.55177307128903,92.24810791015624,0.9074474573135376,16024.0,0.79792720079422,0
14236.0,,201.7046813964844,90.64240264892578,,14545.0,0.6561577916145325,0
,489.1310119628906,200.1409149169922,,0.8691883087158203,15617.0,,0
15139.0,,217.3360137939453,89.95793151855469,0.9103170037269592,15394.0,0.5498892068862915,0
15228.0,505.2650146484375,209.62527465820312,93.52686309814452,0.8949521780014038,15501.0,0.739223301410675,0
14556.0,,208.73126220703125,,0.9041002988815308,14819.0,0.7764856219291687,0
13279.0,483.6579895019531,201.33822631835935,,,13691.0,0.5763455033302307,0
16000.0,515.3809814453125,215.71432495117188,94.95480346679688,0.8979057669639587,16289.0,0.6736558675765991,0
,503.71099853515625,217.60972595214844,87.28523254394531,0.9160302877426147,15109.0,0.8031444549560547,0
13840.0,476.9010009765625,201.6256866455078,88.24250030517578,0.8991429805755615,14205.0,0.6305813789367676,0
12975.0,,189.8183441162109,87.655029296875,0.8869925141334534,13254.0,0.7090163826942444,0
15862.0,507.5480041503906,214.8732452392578,94.80011749267578,0.8974133133888245,16098.0,0.8083371520042419,0
17338.0,530.0440063476562,222.08436584472656,100.5491180419922,,17725.0,0.7924493551254272,0
,523.2540283203125,216.2404937744141,100.40816497802734,0.8856593370437622,17293.0,0.6810594797134399,0
15546.0,,219.22653198242188,91.38640594482422,0.9089714884757996,,0.5535141825675964,0
15269.0,519.7659912109375,222.4195556640625,88.28182983398438,0.9178550243377686,15620.0,0.5657489895820618,0
,,,92.1208953857422,0.9057400822639464,15826.0,,0
14840.0,512.0079956054688,220.51431274414065,86.41502380371094,0.920016586780548,15160.0,0.5641727447509766,0
14805.0,484.6319885253906,202.9802398681641,93.69647216796876,0.8870861530303955,15090.0,0.7842046618461609,0
,483.9710083007813,207.7891998291016,85.96106719970703,,14047.0,0.6481481194496155,0
12468.0,461.5499877929688,,,0.9101276993751526,,0.6765056848526001,0
13913.0,493.6069946289063,212.9854736328125,83.99134826660156,0.9189592599868774,14218.0,0.572127640247345,0
12978.0,,,83.91191864013672,0.9068776965141296,13210.0,0.7351308465003967,0
13657.0,469.2369995117188,193.107421875,90.77803802490234,0.8826180100440979,13930.0,,0
14246.0,,210.75372314453125,,0.9110665321350098,14453.0,0.7480571269989014,0
13651.0,502.0799865722656,222.0735626220703,79.33726501464844,0.9340062141418456,14034.0,,0
13677.0,485.5289916992188,207.3946075439453,85.14314270019531,0.9118439555168152,13874.0,0.5856634974479675,0
15107.0,488.8659973144531,205.2152099609375,94.36981964111328,0.8879925608634949,15322.0,0.7872329354286194,0
,490.2560119628906,204.54122924804688,93.75128936767578,0.8887722492218018,15196.0,,0
15448.0,521.3179931640625,224.8905334472656,,,15847.0,0.7053881287574768,0
14898.0,501.4949951171875,215.56333923339844,88.77059936523438,0.9112708568572998,15156.0,,0
13683.0,490.7929992675781,210.28196716308597,84.0450210571289,0.9166557192802428,14187.0,0.7739253640174866,0
12412.0,456.5799865722656,191.57162475585935,,0.9001371264457703,12779.0,0.6495028734207153,0
13933.0,471.7139892578125,193.5167236328125,91.8762435913086,0.8801090717315674,14177.0,0.7446421980857849,0
15500.0,502.3210144042969,213.36700439453125,93.55457305908205,0.8987468481063843,15724.0,0.8149744868278503,0
14747.0,494.9419860839844,209.20590209960935,,0.9012529253959656,15124.0,0.5560289621353149,0
,503.3240051269531,212.1953887939453,91.77615356445312,0.9016302227973938,15469.0,0.6278607249259949,0
,494.6539916992188,211.74269104003903,85.07025146484375,0.9157439470291138,14280.0,0.6962719559669495,0
12375.0,451.08099365234375,185.7811584472656,86.23738098144531,0.8857367038726807,12755.0,0.6497427225112915,0
15484.0,504.8190002441406,,94.47180938720705,0.8944723606109619,15795.0,0.679122805595398,0
13541.0,,206.69949340820312,84.09855651855469,0.9134888052940368,13768.0,0.8134686946868896,0
13455.0,,196.68490600585935,87.98445129394531,0.8943654298782349,13730.0,0.6549357771873474,0
13043.0,471.3569946289063,199.2896423339844,,,13422.0,0.7364349961280823,0
13697.0,,206.7344512939453,,0.9111700057983398,13927.0,,0
15004.0,506.9440002441406,218.60362243652344,88.09037017822266,,15277.0,0.7148846983909607,0
14634.0,493.0270080566406,208.1361541748047,,0.9008009433746338,,0.7102504372596741,0
13814.0,481.4159851074219,203.06234741210935,87.3184814453125,0.9028249382972716,14112.0,0.6374711394309998,0
16480.0,525.1539916992188,,96.4774398803711,0.8990136981010437,16842.0,,0
12403.0,451.2439880371094,,82.41925048828125,0.9052740931510924,12596.0,,0
13574.0,,206.4676513671875,84.42449188232422,0.9125794768333436,13870.0,0.8096147179603577,0
14253.0,485.0230102539063,202.32994079589844,90.59917449951172,,14522.0,0.6226192712783813,0
15586.0,505.87701416015625,218.57321166992188,,0.9086992144584656,15814.0,0.823784351348877,0
14906.0,497.8250122070313,211.34190368652344,,0.903333067893982,15150.0,0.5974827408790588,0
15123.0,518.2579956054688,226.3814392089844,85.84078216552734,0.9253202676773072,15378.0,0.6369187831878662,0
,460.4169921875,191.3257751464844,87.28570556640625,0.8898695707321167,13310.0,0.6772105693817139,0
15513.0,522.5040283203125,224.2758331298828,89.01466369628906,0.9178626537322998,15967.0,0.5661678910255432,0
12684.0,461.3580017089844,,,,12912.0,,0
13170.0,472.10198974609375,200.1954345703125,84.87551879882812,0.9056794047355652,,0.5449354648590088,0
15375.0,494.3160095214844,204.47073364257807,96.98160552978516,0.8803603053092957,,0.739182710647583,0
17856.0,,,,0.8874850273132324,,0.7957219481468201,0
15655.0,513.301025390625,,93.56714630126952,0.9014021754264832,16085.0,0.5656525492668152,0
17404.0,,211.06301879882807,106.33782196044922,0.8638085126876831,,0.6846577525138855,0
12060.0,450.1549987792969,188.96038818359372,82.32945251464844,0.9000934362411499,12480.0,0.6227087378501892,0
12519.0,455.406005859375,,83.87214660644531,0.8995444774627686,12770.0,0.6706846952438354,0
15806.0,513.844970703125,221.1923828125,91.62950897216795,0.9101619720458984,16043.0,0.5748681426048279,0
14124.0,,202.96083068847656,89.87580108642578,,14576.0,,0
,513.7529907226562,213.21713256835935,99.89234161376952,0.8834632039070129,16892.0,0.6364123821258545,0
,513.0070190429688,218.7119598388672,,,15646.0,0.7118762135505676,0
12752.0,459.447998046875,196.4300537109375,83.10926818847656,0.9060837030410768,13059.0,0.79067462682724,0
14479.0,,193.1318206787109,96.94859313964844,0.8648784160614014,14812.0,0.636635422706604,0
,,199.6599884033203,82.1983871459961,,13042.0,0.6959074139595032,0
14339.0,492.3080139160156,205.77316284179688,90.8565902709961,0.8972427248954773,14818.0,0.627472460269928,0
14115.0,483.7799987792969,206.8418731689453,,0.9048278331756592,14312.0,0.7476561069488525,0
13864.0,491.4460144042969,206.8836975097656,86.35062408447266,,14221.0,0.7159677743911743,0
14096.0,476.9540100097656,198.7421875,,0.8880614638328552,14346.0,0.5993197560310364,0
15779.0,,209.40489196777344,,0.8851661086082458,16201.0,,0
15218.0,508.135986328125,214.27706909179688,91.71027374267578,0.9037794470787048,15685.0,,0
13814.0,477.58599853515625,,89.67539978027344,0.892599880695343,14168.0,0.6909763813018799,0
13337.0,471.8469848632813,199.1446685791016,86.46564483642578,0.900823712348938,13686.0,0.6644579768180847,0
13024.0,459.77099609375,,88.0344467163086,0.8885706663131714,13325.0,0.7796934843063354,0
14836.0,495.1050109863281,208.59527587890625,,0.8989159464836121,15164.0,0.6005505323410034,0
14296.0,,202.9798583984375,91.07144927978516,0.8936963081359863,14572.0,,0
10785.0,437.8840026855469,181.26580810546875,77.6593017578125,0.9035760760307312,11209.0,0.5501428246498108,0
,487.6180114746094,,93.79976654052734,0.8882437348365784,15067.0,0.7630849480628967,0
14449.0,496.3259887695313,209.7057647705078,89.79036712646484,0.9036967158317566,14810.0,0.6623120903968811,0
14463.0,480.489990234375,201.9342193603516,91.9438934326172,0.890329897403717,14698.0,,0
12887.0,468.8330078125,,83.72417449951172,0.9059635400772096,13241.0,0.5567700862884521,0
,470.4150085449219,203.86282348632807,82.98421478271484,0.9134018421173096,13361.0,0.810987651348114,0
14833.0,496.9360046386719,209.31231689453125,91.47589874267578,0.8994466066360474,15072.0,0.5567525029182434,0
12256.0,453.4649963378906,189.97113037109372,83.10529327392578,0.8992365598678589,12565.0,0.5836190581321716,0
15475.0,511.427001953125,219.1482391357422,91.4625473022461,0.908743679523468,15759.0,0.7887359857559204,0
,509.00299072265625,217.9924774169922,,0.9105716347694396,15557.0,0.7353395223617554,0
14750.0,482.8250122070313,198.50335693359372,95.47468566894533,,15046.0,0.6055008172988892,0
12711.0,,196.36380004882807,83.78096008300781,,13007.0,0.5604497194290161,0
,466.9590148925781,,,0.8934512138366699,13725.0,0.6895759105682373,0
13884.0,478.7019958496094,201.31629943847656,89.18120574951172,0.8965263366699219,14217.0,0.7979310154914856,0
15613.0,,210.278076171875,96.02433013916016,0.8896443843841553,,0.5725969076156616,0
14645.0,,201.15377807617188,93.58039855957033,,,0.6464071273803711,0
12699.0,458.0130004882813,192.5944976806641,85.203857421875,0.896817684173584,12965.0,0.5906511545181274,0
15322.0,,217.8637542724609,90.17707061767578,0.9103155732154846,,0.8136151432991028,0
13340.0,471.6390075683594,197.4100646972656,,,13712.0,0.7656106352806091,0
,,206.08692932128903,95.63304138183594,0.8858130574226379,15740.0,0.6247566342353821,0
13789.0,494.3800048828125,216.9155120849609,82.15644836425781,0.9254996180534364,14109.0,0.532743513584137,0
12491.0,457.1409912109375,194.87545776367188,82.4910888671875,0.9059888124465942,12721.0,0.7704786658287048,0
14880.0,502.8810119628906,,87.55461120605469,0.9158024191856384,15129.0,0.5766994953155518,0
,478.3110046386719,204.06912231445312,,,13819.0,,0
12819.0,,202.34402465820312,81.20730590820312,0.915932297706604,13137.0,0.6539638638496399,0
17246.0,540.5419921875,225.9888610839844,98.57315063476562,0.8998565673828125,17704.0,0.5739292502403259,0
,,187.2999267578125,83.14625549316406,0.8960662484169006,,,0
,482.0840148925781,,88.23910522460938,0.9019964933395386,14316.0,0.713350236415863,0
12711.0,459.6180114746094,,84.95108032226562,0.8978904485702515,13028.0,0.5819522142410278,0
,450.8290100097656,194.19091796875,77.743896484375,0.9163632988929749,11953.0,0.5552089214324951,0
14291.0,,196.50100708007807,93.8712921142578,0.878515362739563,,0.589198112487793,0
15366.0,,211.3726501464844,,0.8957491517066956,15746.0,0.5645943284034729,0
15557.0,509.0220031738281,,94.75859832763672,0.8944766521453857,,,0
,,210.34523010253903,83.29913330078125,0.9182455539703368,13950.0,0.5798012614250183,0
13574.0,488.49700927734375,210.68630981445312,83.74446868896484,0.9176090359687804,13856.0,0.5516765117645264,0
13621.0,473.8989868164063,198.8458709716797,88.4286880493164,0.8956747651100159,13989.0,,0
14025.0,,197.39190673828125,,0.8853976130485535,14423.0,,0
,497.06298828125,212.0456695556641,87.8514175415039,0.9101384878158568,14805.0,0.6486425995826721,0
13469.0,475.0870056152344,,84.86798095703125,0.908649742603302,13739.0,,0
13632.0,485.93701171875,205.21495056152344,85.83135223388672,0.9083315134048462,13905.0,,0
11151.0,438.2619934082031,191.6008758544922,74.8474349975586,0.9205424785614014,,0.6659699082374573,0
12878.0,459.60400390625,192.1722717285156,85.9566879272461,0.8943890929222107,13213.0,0.5762484073638916,0
11625.0,437.3599853515625,,,0.9042531251907348,11830.0,0.7218703627586365,0
14312.0,488.41900634765625,208.1702423095703,88.40865325927734,0.9053369164466858,14692.0,0.7933481335639954,0
13806.0,,,85.13124084472656,0.9139057397842408,,0.7958725094795227,0
,479.7239990234375,204.43028259277344,,0.9047337174415588,14158.0,0.5662709474563599,0
,472.2510070800781,202.59767150878903,83.79177856445312,0.9104645848274232,13379.0,0.7836693525314331,0
,,188.6259307861328,83.90933227539062,0.8956074714660645,12492.0,0.5947496294975281,0
13990.0,484.0469970703125,,87.6490478515625,,14315.0,0.5907939076423645,0
15307.0,489.4710083007813,197.20265197753903,100.13298797607422,0.8614944815635681,15628.0,0.6791037917137146,0
11377.0,452.4079895019531,201.30625915527344,72.28141784667969,0.9333137273788452,,0.525545060634613,0
,469.7000122070313,196.4875030517578,87.3390121459961,,13546.0,0.5745421051979065,0
13404.0,476.20599365234375,203.3115692138672,84.62199401855469,0.9092647433280944,13751.0,0.6346591114997864,0
,470.5239868164063,,,0.8881719708442688,,0.6243094205856323,0
11671.0,459.7799987792969,199.40321350097656,75.45848083496094,0.9256333708763124,12110.0,0.6432074904441833,0
,525.93798828125,217.7283477783203,101.15462493896484,0.8855254054069519,,0.5937283635139465,0
14816.0,496.3160095214844,,92.17412567138672,0.8950211405754089,15194.0,0.5814985036849976,0
,,219.2622985839844,89.7419662475586,0.9124041199684144,15599.0,0.580008327960968,0
14989.0,484.30999755859375,,,0.8629612922668457,15393.0,0.761056125164032,0
,526.3400268554688,225.32296752929688,92.9941635131836,0.910860240459442,16669.0,0.6083517074584961,0
15739.0,525.0009765625,228.24459838867188,88.84927368164062,0.9211227893829346,15978.0,0.5732444524765015,0
14851.0,512.3189697265625,218.00836181640625,88.49666595458984,0.9139030575752258,15556.0,0.717751681804657,0
12651.0,467.5650024414063,,,,12991.0,0.5941110253334045,0
12709.0,456.1740112304688,191.3734130859375,85.73983764648438,0.8940216898918152,12934.0,,0
13874.0,486.8179931640625,207.80723571777344,,0.911458432674408,14116.0,0.5694000124931335,0
16291.0,523.1929931640625,,93.60415649414062,0.907859206199646,16595.0,,0
14318.0,491.2959899902344,,89.12659454345703,0.903167486190796,14629.0,0.562460720539093,0
13975.0,,203.4164123535156,,0.9000000357627869,14275.0,0.6726511120796204,0
14806.0,,211.1334991455078,90.01241302490234,,15114.0,0.6512139439582825,0
14789.0,492.9519958496094,,,0.894038200378418,15069.0,0.7478256225585938,0
12990.0,469.4800109863281,,83.43035125732422,0.9093282222747804,13214.0,0.7012145519256592,0
12045.0,452.3089904785156,193.51351928710935,80.27761840820312,0.909893274307251,12368.0,0.5524215698242188,0
13946.0,,203.25732421875,88.27828979492188,,14233.0,,0
14569.0,,216.66966247558597,86.4575424194336,,14801.0,0.8066998720169067,0
15306.0,524.6849975585938,227.7818603515625,87.04252624511719,0.9241081476211548,15837.0,0.5125063061714172,0
13568.0,482.1419982910156,,,0.9112634062767028,13798.0,0.772841215133667,0
,488.4849853515625,208.57388305664065,88.30962371826172,0.9059441089630128,14572.0,0.7920731902122498,0
14619.0,493.5239868164063,209.5328826904297,89.80801391601562,0.903489351272583,14973.0,0.6123141646385193,0
13338.0,462.5339965820313,194.25833129882807,88.3823471069336,0.8905050754547119,13639.0,0.7431054711341858,0
,462.9800109863281,195.3043212890625,85.48748016357422,0.8991141319274902,13213.0,0.7530418634414673,0
13211.0,,204.86453247070312,,0.9145004153251648,13608.0,0.7108803391456604,0
13785.0,489.9159851074219,213.3764190673828,82.7899169921875,0.9216596484184264,14130.0,,0
12982.0,466.1570129394531,,82.79619598388672,,13188.0,,0
,498.5409851074219,213.50802612304688,90.1097412109375,0.9065754413604736,15295.0,,0
15790.0,,218.4259033203125,92.9359359741211,0.9049676656723022,16197.0,0.7501543760299683,0
,,208.86477661132807,84.30043029785156,0.9149300456047058,,0.6044144630432129,0
13118.0,480.08599853515625,,81.7057113647461,,13652.0,0.5687651634216309,0
11975.0,458.9020080566406,199.04269409179688,78.0367660522461,0.9199394583702089,12288.0,0.7998263239860535,0
11958.0,444.927001953125,187.75836181640625,81.88331604003906,,,0.7266650199890137,0
12621.0,444.5880126953125,184.9431304931641,87.62445831298828,0.8806371092796326,12832.0,0.7339924573898315,0
11747.0,452.12701416015625,194.49485778808597,78.74446105957031,0.9143757820129396,11935.0,,0
13372.0,472.1700134277344,,,0.8965500593185425,,,0
15773.0,515.7940063476562,219.4337615966797,92.6210479736328,,,0.705411434173584,0
15556.0,510.510009765625,217.10223388671875,92.7732162475586,0.904098093509674,15781.0,,0
11421.0,441.1610107421875,189.5218505859375,77.25662231445312,0.9131428599357604,,,0
,479.4020080566406,200.0951385498047,,0.8928978443145752,14286.0,0.5815475583076477,0
13266.0,466.0,198.06138610839844,86.09347534179688,0.9005845785140991,13514.0,0.654335618019104,0
,497.5570068359375,,89.50563049316406,,15094.0,0.7948898077011108,0
14439.0,492.322998046875,205.41563415527344,91.421630859375,0.8955023288726807,14867.0,0.7808241248130798,0
,508.0780029296875,,91.27476501464844,0.9031076431274414,15482.0,0.6313770413398743,0
11411.0,430.9339904785156,184.3092498779297,79.25812530517578,,,0.6478737592697144,0
,441.3659973144531,,78.98223114013672,0.9044992327690125,11755.0,0.5807259678840637,0
13090.0,472.9450073242188,202.60157775878903,83.23017883300781,0.9117222428321838,13331.0,,0
11898.0,453.9800109863281,,78.36910247802734,0.9160114526748656,12134.0,0.548042356967926,0
12919.0,474.60101318359375,,79.46932983398438,0.9240828156471252,13187.0,0.633781373500824,0
13935.0,483.2439880371094,196.78610229492188,91.71784973144533,0.8847431540489197,14428.0,,0
13909.0,488.7080078125,206.3518524169922,86.97563171386719,0.9068321585655212,,0.5433415174484253,0
13295.0,475.7430114746094,,86.08377838134766,0.9018452763557434,,0.6159940958023071,0
14009.0,487.06298828125,,86.59980773925781,,14333.0,0.7501071095466614,0
,,204.62120056152344,96.89340209960938,0.8807799816131592,15751.0,0.6636976599693298,0
13263.0,474.49798583984375,197.8428955078125,86.68631744384766,0.8988983035087585,13607.0,0.5600929260253906,0
13650.0,,210.6749725341797,83.69099426269531,0.9177097082138062,,0.5385890007019043,0
12598.0,466.8370056152344,,,0.9114960432052612,13072.0,0.5754088163375854,0
14551.0,502.1119995117188,208.19244384765625,90.84801483154295,0.8997694253921509,14962.0,,0
15700.0,505.3030090332031,209.9884185791016,96.19488525390624,,16040.0,0.5900703072547913,0
,494.4169921875,207.2099151611328,,0.8938388228416443,15286.0,0.6397008299827576,0
14424.0,,210.74310302734372,88.51709747314453,0.90751314163208,14920.0,0.5582043528556824,0
11571.0,,183.70559692382807,80.5602035522461,0.8987171053886414,11741.0,0.6622217297554016,0
15204.0,510.4869995117188,,90.85395050048828,0.9075222611427308,15535.0,0.5621117949485779,0
,482.4540100097656,197.1981964111328,,,,0.5761548280715942,0
11874.0,433.843994140625,176.6112518310547,87.04949188232422,0.8700929880142212,,0.7344136834144592,0
13888.0,481.74798583984375,205.74632263183597,87.00279998779297,0.90619295835495,14178.0,,0
,468.8110046386719,198.2867126464844,84.87167358398438,0.9037668704986572,13488.0,0.7724589705467224,0
14410.0,483.8089904785156,,92.52117919921876,,14788.0,0.5832118988037109,0
14542.0,490.14599609375,208.429931640625,89.25757598876953,0.903666079044342,14747.0,,0
15595.0,,207.8909454345703,96.88516235351562,0.8847644925117493,16030.0,0.7684158682823181,0
10761.0,429.01800537109375,,75.22785186767578,0.91217041015625,11031.0,,0
15907.0,527.3499755859375,226.89300537109372,90.79046630859376,,,0.573845624923706,0
,492.9100036621094,207.0145721435547,86.98444366455078,0.9074383974075316,14383.0,0.668791651725769,0
14493.0,487.33599853515625,205.8022918701172,90.5387954711914,0.8980315923690796,14835.0,0.7557885050773621,0
13468.0,470.7630004882813,,,0.8871628046035767,14022.0,0.69183748960495,0
12483.0,451.8139953613281,,84.86184692382812,0.8945949673652649,,0.5957050919532776,0
,524.2470092773438,218.34255981445312,,0.890918493270874,17283.0,0.6237097978591919,0
12110.0,458.0759887695313,,81.79428100585938,0.9052368998527528,12562.0,0.7086844444274902,0
,488.27099609375,201.0799560546875,95.97958374023438,0.8787292838096619,15193.0,0.6503788828849792,0
13274.0,471.0539855957031,,86.34553527832031,0.8994885087013245,13615.0,0.623778223991394,0
13891.0,486.93798828125,209.8047637939453,85.7384262084961,0.9126875400543212,14170.0,0.8284726142883301,0
12723.0,465.9419860839844,197.7523193359375,,0.9055295586586,12974.0,0.6831507682800293,0
14587.0,497.9469909667969,211.68728637695312,88.9132080078125,0.9075141549110411,,0.6486859321594238,0
14202.0,,202.6140594482422,90.65028381347656,0.8943321108818054,14640.0,,0
15526.0,514.3909912109375,216.9185791015625,91.82958221435548,0.9059724807739258,,0.5808454751968384,0
,481.5880126953125,201.34278869628903,88.88829803466797,,,0.7169352173805237,0
13852.0,,213.98568725585935,82.96648406982422,0.9217773079872132,14158.0,,0
14935.0,489.2340087890625,,94.64573669433594,0.8839391469955444,,0.6090449094772339,0
13576.0,,200.9994201660156,86.54899597167969,0.9025461077690125,13888.0,0.5832867622375488,0
13998.0,486.3760070800781,204.20379638671875,,0.901175856590271,14401.0,0.5468823313713074,0
14469.0,484.4670104980469,204.24917602539065,90.72005462646484,0.8959457278251648,14701.0,0.6587297916412354,0
14686.0,503.6900024414063,212.25868225097656,89.78369140625,0.906133472919464,15003.0,0.5521467924118042,0
15269.0,,210.45181274414065,92.70919799804688,0.8977405428886414,15474.0,0.8066884875297546,0
,,199.0335235595703,83.48303985595703,0.9077820777893066,,0.7866440415382385,0
13414.0,480.2879943847656,199.48291015625,86.84285736083984,,13933.0,,0
15035.0,506.1520080566406,216.935302734375,89.38923645019531,,,0.6092965006828308,0
,474.3689880371094,203.995849609375,81.98089599609375,0.9156944155693054,13316.0,,0
13315.0,476.2030029296875,,83.06101989746094,0.914403796195984,,0.551574170589447,0
13620.0,479.87701416015625,203.3971099853516,86.375732421875,,13987.0,0.6357653141021729,0
,498.7070007324219,211.0009613037109,90.11148071289062,0.904220163822174,,,0
14652.0,499.33599853515625,212.50393676757807,88.7513427734375,0.9086099863052368,15039.0,0.7679245471954346,0
14295.0,484.22698974609375,,91.3971176147461,0.8926544785499573,14528.0,0.5518239736557007,0
12655.0,,,84.90269470214844,,12959.0,0.645334005355835,0
,474.5929870605469,197.95042419433597,,0.8966534733772278,13881.0,0.65660560131073,0
14115.0,490.4079895019531,,,0.9073500037193298,14580.0,0.5705796480178833,0
15192.0,494.8890075683594,208.7244873046875,,,15410.0,0.6264742016792297,0
,,184.41098022460935,79.25365447998047,0.9029400944709778,,0.5581021904945374,0
,505.9129943847656,212.36888122558597,92.02203369140624,0.9012438654899596,15609.0,,0
14516.0,492.7860107421875,209.7601318359375,89.51319885253906,0.9043740034103394,14836.0,0.7335758805274963,0
13470.0,471.18798828125,,86.78319549560547,0.9014761447906494,13729.0,0.5821089148521423,0
14617.0,,207.31588745117188,90.70746612548828,,14950.0,,0
14359.0,506.0889892578125,,82.48140716552734,,14698.0,,0
14204.0,489.4450073242188,211.8838806152344,85.94508361816406,0.9140402674674988,14487.0,,0
14440.0,498.1189880371094,210.2735290527344,88.98815155029297,0.9060354232788086,14918.0,0.7763023376464844,0
13921.0,486.3880004882813,203.1841735839844,88.83795928955078,0.8993503451347351,,0.5801867246627808,0
14054.0,,207.5825042724609,87.13072967529297,,,,0
,476.697998046875,,85.5302734375,,13383.0,0.5517985820770264,0
13350.0,466.6189880371094,,87.16155242919922,0.8962496519088745,13562.0,0.7992097735404968,0
14850.0,498.4429931640625,213.7612762451172,88.9886703491211,0.9092276096343994,15071.0,0.6964964270591736,0
11836.0,456.3789978027344,201.86959838867188,75.45857238769531,0.927509903907776,12084.0,,0
13333.0,,200.9385681152344,85.17280578613281,0.9057207703590392,13585.0,0.680255115032196,0
13062.0,467.4639892578125,197.80242919921875,85.39855194091797,0.9019997119903564,13272.0,0.624080240726471,0
12886.0,463.9030151367188,193.8765869140625,85.47773742675781,0.8975624442100525,,0.5952513217926025,0
13437.0,476.1130065917969,,85.11241912841797,0.9076887369155884,13700.0,0.7841386795043945,0
,,191.0770568847656,,0.9061574339866638,,0.7559080123901367,0
12213.0,459.1669921875,195.5865478515625,80.64010620117188,0.9110486507415771,12571.0,,0
13970.0,481.8840026855469,201.4725799560547,,,,0.5678861737251282,0
14511.0,510.2850036621094,,87.13011169433594,0.9153170585632324,,0.5299853682518005,0
14055.0,488.7489929199219,207.7517547607422,87.25032806396484,0.9075361490249634,14484.0,0.5500763058662415,0
16188.0,526.8759765625,224.0419158935547,93.17562103271484,,16605.0,0.6630078554153442,0
13064.0,469.83599853515625,,,,13382.0,0.6564164161682129,0
,488.68701171875,206.5074615478516,87.96766662597656,0.9047334790229796,14428.0,,0
13806.0,,212.3868865966797,,0.9186044931411744,14247.0,0.5336270928382874,0
13623.0,493.5679931640625,211.73048400878903,82.92393493652344,0.9201148748397828,14065.0,0.5265538096427917,0
15238.0,506.114990234375,,,0.9118961691856384,,0.5472240447998047,0
13688.0,,204.308837890625,86.37803649902344,,14024.0,0.7893887162208557,0
14520.0,,,90.74639129638672,0.9002420902252197,14930.0,0.5909646153450012,0
13263.0,,205.57586669921875,83.13744354248047,0.9145767092704772,13517.0,0.6805726885795593,0
,528.35302734375,224.41542053222656,95.47276306152344,0.9049919247627258,16900.0,0.565482497215271,0
14525.0,487.2160034179688,206.4501190185547,90.84385681152344,0.897983968257904,,,0
12344.0,,204.10877990722656,,,12596.0,0.7212808132171631,0
,490.5700073242188,209.3342742919922,86.14630889892578,,14336.0,0.6569082736968994,0
12267.0,454.0249938964844,,83.0182876586914,0.9002396464347839,12673.0,,0
,,214.42811584472656,,0.9057369232177734,,,0
12789.0,454.3890075683594,183.6245574951172,,0.8725012540817261,13114.0,0.6950543522834778,0
12767.0,,,83.97356414794922,0.9037716388702391,13104.0,0.6062203049659729,0
,445.9949951171875,,81.13324737548828,0.904954433441162,,,0
,510.4339904785156,219.3337860107422,88.03911590576172,0.915905773639679,,0.7966991662979126,0
,492.9580078125,207.6246032714844,90.52266693115234,0.8999505639076233,14913.0,0.5712544918060303,0
13657.0,481.6189880371094,207.01315307617188,84.51869201660156,0.9128581285476683,13872.0,0.5673396587371826,0
12692.0,,193.2073211669922,85.29054260253906,,13118.0,0.7148006558418274,0
,462.6159973144531,,82.09127044677734,,,0.7301429510116577,0
,500.6090087890625,209.91653442382807,91.9253921508789,0.8990168571472168,15397.0,0.718924880027771,0
13493.0,480.5289916992188,205.57305908203125,84.68375396728516,0.9112110137939452,13843.0,0.7968934774398804,0
14729.0,496.9389953613281,209.5204162597656,90.8871612548828,,15131.0,0.6120761036872864,0
14242.0,495.739013671875,210.6809234619141,87.4284896850586,0.9098302721977234,14549.0,0.6409540772438049,0
13215.0,479.6099853515625,207.88800048828125,81.67606353759766,0.9195876717567444,13462.0,0.53667151927948,0
15568.0,519.4559936523438,,90.8175277709961,0.9126830697059632,15984.0,0.7827048897743225,0
11332.0,449.260009765625,194.78192138671875,75.36934661865234,0.9221039414405824,,0.6736817359924316,0
13198.0,468.45599365234375,200.49114990234372,84.69168853759766,,13455.0,0.7319210171699524,0
12442.0,,,87.18730163574219,0.8853227496147156,,0.5875796675682068,0
14509.0,,211.1375732421875,88.72329711914062,0.9074243307113647,14836.0,0.5582961440086365,0
,,214.87718200683597,96.84510803222656,0.8926755785942078,16479.0,0.6796375513076782,0
