Dataset,method,Experiment,Accuracy
19_contraceptive,11_all(dynamic+datawig+zero+knn),12,0.6391 ± 0.0367
19_contraceptive,11_all(dynamic+datawig+zero+knn),13,0.6376 ± 0.0373
19_contraceptive,11_all(dynamic+datawig+zero+knn),14,0.6376 ± 0.0367
19_contraceptive,11_all(dynamic+datawig+zero+knn),15,0.6375 ± 0.0356
19_contraceptive,11_all(dynamic+datawig+zero+knn),16,0.6359 ± 0.0354
19_contraceptive,11_all(dynamic+datawig+zero+knn),17,0.6365 ± 0.0348
19_contraceptive,11_all(dynamic+datawig+zero+knn),18,0.6358 ± 0.0355
19_contraceptive,11_all(dynamic+datawig+zero+knn),19,0.6368 ± 0.0354
19_contraceptive,11_all(dynamic+datawig+zero+knn),20,0.6376 ± 0.0350
19_contraceptive,11_all(dynamic+datawig+zero+knn),21,0.6377 ± 0.0350
19_contraceptive,11_all(dynamic+datawig+zero+knn),22,0.6381 ± 0.0348
19_contraceptive,11_all(dynamic+datawig+zero+knn),23,0.6372 ± 0.0344
19_contraceptive,11_all(dynamic+datawig+zero+knn),24,0.6368 ± 0.0342
19_contraceptive,11_all(dynamic+datawig+zero+knn),25,0.6376 ± 0.0346
19_contraceptive,11_all(dynamic+datawig+zero+knn),26,0.6377 ± 0.0349
19_contraceptive,11_all(dynamic+datawig+zero+knn),27,0.6378 ± 0.0348
19_contraceptive,11_all(dynamic+datawig+zero+knn),28,0.6389 ± 0.0357
19_contraceptive,11_all(dynamic+datawig+zero+knn),29,0.6389 ± 0.0357
19_contraceptive,11_all(dynamic+datawig+zero+knn),30,0.6393 ± 0.0354
