Dataset,Experiment,multi_model,datawig_imputed_model,dynamic_imputed_model,knn_imputed_model,zero_imputed_model
10_lympho,21,"[9.65170681e-01 1.02475205e-04 7.64304996e-01 6.42169952e-01
 3.53555679e-01 1.03871478e-02 1.58161789e-01 7.14254260e-01
 2.29579225e-01 6.97437346e-01 7.32886791e-01 9.96405244e-01
 9.79728520e-01 3.81745213e-06 1.59115065e-04 8.68669987e-01
 4.33392003e-02 1.24709271e-01 9.97337043e-01 9.63406205e-01
 1.09982234e-03 9.97525513e-01 6.61151469e-01 8.71951282e-01
 9.99812067e-01 9.94866252e-01 9.63094056e-01 4.94478136e-01
 9.98603165e-01 7.37665236e-01]","[9.3638426e-01 5.2171561e-07 9.4588965e-01 9.2255551e-01 9.3938297e-01
 4.0046331e-03 8.6316341e-01 8.9257106e-02 5.4273577e-03 7.7552885e-01
 6.3001839e-03 9.9976784e-01 9.9985623e-01 1.6815281e-07 9.1649611e-07
 2.4630029e-02 2.2241073e-03 4.4447008e-01 9.9991965e-01 9.9780709e-01
 2.9617219e-04 9.9989891e-01 9.9952424e-01 8.2639593e-01 9.9993289e-01
 9.9681515e-01 9.7732258e-01 9.8547179e-01 9.9894649e-01 9.9954504e-01]","[0.50119567 0.04957522 0.73958313 0.4810898  0.80216306 0.05051719
 0.69399136 0.24517944 0.32637876 0.3792873  0.30460334 0.54214865
 0.9243906  0.11916701 0.12995306 0.3940593  0.08718792 0.72569114
 0.6224684  0.8082131  0.258446   0.9617059  0.8404979  0.74139863
 0.9659978  0.8955286  0.6229052  0.70129263 0.62535274 0.9058737 ]","[8.6429673e-01 2.8338852e-06 2.0388491e-01 9.9291950e-01 6.4974177e-01
 2.5295853e-04 9.9927562e-01 8.8164920e-01 9.8274720e-01 8.6671501e-02
 9.4490886e-01 9.9968278e-01 9.8626781e-01 3.0766337e-06 2.1592168e-05
 8.7758678e-01 1.3274082e-03 9.2284858e-01 9.9403232e-01 9.9299413e-01
 7.6256424e-01 9.9871802e-01 9.7370523e-01 9.9977380e-01 9.9968910e-01
 4.6572128e-01 9.8589224e-01 1.3922269e-03 9.9351162e-01 2.6376259e-01]","[5.0191528e-01 2.3767643e-06 9.8956668e-01 1.1628738e-01 9.8702931e-01
 4.3965722e-04 7.4891098e-02 2.8285062e-01 9.8254405e-02 2.0441702e-01
 5.3647067e-02 9.9463838e-01 9.9479634e-01 3.9641012e-07 4.3554592e-06
 2.4567108e-01 1.5963869e-02 5.3977364e-01 9.9978334e-01 9.9747783e-01
 1.8303399e-04 9.9991798e-01 9.9977487e-01 6.8964165e-01 9.9998403e-01
 9.9102789e-01 8.5835546e-02 9.7973824e-01 9.9994957e-01 9.9921882e-01]"
10_lympho,22,"[7.47896060e-02 9.96151745e-01 8.50304902e-01 9.39711988e-01
 1.64031908e-01 9.75030065e-01 2.34801858e-03 2.55924463e-02
 6.97655141e-01 9.39759195e-01 9.62205350e-01 1.44315809e-05
 8.21866333e-01 9.56152499e-01 6.34274036e-02 9.69244182e-01
 3.32238199e-03 7.11226583e-01 9.99896169e-01 2.33596757e-06
 1.34829000e-01 2.76941137e-07 9.93861318e-01 7.65862362e-03
 1.13970235e-01 6.79753602e-01 4.05480350e-05 9.07029808e-01
 9.98397410e-01 8.70893121e-01]","[3.4041420e-02 9.9995768e-01 1.2849011e-01 9.9768865e-01 9.9013698e-01
 5.0892234e-01 3.5112392e-02 4.8077393e-01 9.6179736e-01 7.6246709e-01
 9.2275715e-01 2.6164229e-05 6.0479814e-01 9.9595499e-01 2.2500774e-02
 9.9995756e-01 1.7293116e-01 9.9448735e-01 9.9998498e-01 7.0931264e-03
 5.8757514e-01 1.0325424e-06 8.9586502e-01 2.2384727e-03 4.5945596e-02
 9.6382087e-01 1.3460113e-04 9.1634732e-01 9.6914971e-01 2.9510361e-01]","[0.23818262 0.9125546  0.4898219  0.8357108  0.6830441  0.558593
 0.20034401 0.2436076  0.5080158  0.8308699  0.5109588  0.34785706
 0.7239142  0.6220022  0.21573703 0.8388046  0.38645718 0.71515983
 0.6880173  0.06320717 0.717984   0.1746211  0.7917948  0.2113327
 0.5284518  0.35954255 0.20203789 0.7050767  0.78531307 0.6343355 ]","[1.4123934e-03 9.9998391e-01 6.3329673e-01 9.9191439e-01 2.5838098e-01
 9.8607045e-01 4.7489121e-03 1.7492077e-01 9.9948716e-01 9.7515464e-01
 3.4062479e-02 2.8170092e-02 9.9903762e-01 4.5955750e-01 3.9321172e-01
 9.9987566e-01 1.4517684e-01 6.4131450e-03 9.9971014e-01 1.8353231e-06
 2.4110751e-02 7.4048683e-07 9.9980670e-01 6.6302645e-01 4.0521872e-01
 2.1453451e-03 3.2220894e-06 9.9972516e-01 9.9318236e-01 9.9836618e-01]","[1.4836831e-01 9.9996972e-01 8.8886064e-01 9.9849463e-01 9.9237627e-01
 3.5125339e-01 4.0501112e-01 9.7483563e-01 8.5144782e-01 9.0393126e-01
 8.0818641e-01 7.7374212e-02 9.9623007e-01 9.9955064e-01 9.8692942e-01
 9.9123198e-01 9.7926576e-03 9.9087101e-01 9.9997795e-01 5.0246922e-06
 8.7500226e-01 8.8005112e-07 8.8274163e-01 3.0554452e-03 4.3732259e-02
 9.7712642e-01 2.0832737e-04 8.4752232e-01 9.9833137e-01 3.7334061e-01]"
10_lympho,23,"[5.8316910e-01 9.9983442e-01 3.8281644e-03 9.3276215e-01 3.2029635e-01
 1.7733330e-01 9.9999690e-01 9.9439174e-01 9.9928659e-01 5.4340158e-04
 7.0182405e-02 8.0420755e-02 9.7601002e-01 2.6618059e-07 5.6769055e-01
 1.5675005e-02 3.2706253e-04 9.5722198e-01 1.3803589e-01 7.4658179e-01
 3.9406125e-02 7.9930238e-02 3.7244521e-04 1.7425258e-02 9.9997461e-01
 2.0280994e-02 1.3203543e-04 9.9887508e-01 9.8578399e-01 4.9255431e-02]","[9.90916908e-01 9.99544561e-01 1.09000646e-01 8.20951283e-01
 5.03687859e-02 4.54023540e-01 9.99969363e-01 9.99593198e-01
 9.98837292e-01 9.10697505e-04 1.64833471e-01 7.32012868e-01
 9.72853661e-01 4.03014428e-06 9.92467463e-01 9.63846207e-01
 2.41117130e-04 9.87889588e-01 4.12734836e-01 9.83443737e-01
 7.68362209e-02 1.84790436e-02 1.48387300e-02 6.09251298e-03
 9.99995947e-01 3.08208555e-01 5.10258181e-03 9.98510778e-01
 3.21489453e-01 9.05550900e-04]","[0.6738418  0.8207517  0.7046679  0.6070385  0.7552561  0.5508087
 0.86353475 0.6915473  0.9321089  0.11945767 0.35741383 0.5156419
 0.27703473 0.1304936  0.79743904 0.58216286 0.1502353  0.8546475
 0.40135822 0.61473286 0.40857315 0.37393928 0.3881342  0.6936169
 0.8172032  0.7924888  0.16070628 0.7904129  0.7796143  0.15766615]","[7.4503845e-01 9.9961996e-01 8.4413749e-01 6.1058301e-01 9.7457564e-01
 9.8384500e-01 9.9999380e-01 9.9997032e-01 9.9998343e-01 2.1741516e-05
 7.8573579e-01 8.1551325e-01 1.2137395e-01 2.8649206e-06 9.9525177e-01
 9.9972588e-01 5.9454027e-04 2.9286700e-01 3.7170893e-01 9.9963987e-01
 4.0619203e-01 2.6709598e-04 1.0069278e-04 9.6196115e-01 9.9999940e-01
 3.4407629e-05 6.4976058e-07 9.9903464e-01 9.7595507e-01 8.2366593e-02]","[8.0577463e-01 9.9999142e-01 5.5039585e-01 9.8826116e-01 3.0019632e-01
 1.8555166e-02 9.9999881e-01 9.9885523e-01 3.1435668e-01 7.2367307e-08
 8.8761225e-02 1.2703275e-02 9.6231812e-01 3.9199767e-06 9.9389750e-01
 4.6713561e-01 3.1188517e-03 5.3502116e-03 6.9395953e-01 7.2289217e-01
 7.8266896e-02 4.2885293e-07 1.9988508e-03 1.8272817e-02 9.9997437e-01
 3.2451370e-01 1.8607856e-03 9.9774504e-01 9.5006669e-01 8.6223264e-04]"
10_lympho,24,"[0.999724   0.9724755  0.00312919 0.00234964 0.00113336 0.9551135
 0.96892315 0.00711047 0.9973194  0.9985776  0.11419619 0.12019682
 0.67077374 0.52942914 0.00561549 0.9994885  0.9998853  0.9186434
 0.7150682  0.9970854  0.9904372  0.19918889 0.46454573 0.10753141
 0.89625746 0.14307402 0.9999596  0.9989047  0.34819466 0.9764483 ]","[9.99948621e-01 8.95177007e-01 5.24416193e-03 2.35050209e-02
 7.24592595e-04 8.06161702e-01 9.93034601e-01 6.02874020e-03
 9.99608219e-01 9.99924541e-01 1.11695537e-02 1.23619884e-01
 5.48843741e-01 9.01632369e-01 1.55216996e-02 9.98963714e-01
 9.98852372e-01 9.17056382e-01 3.30822259e-01 9.93337870e-01
 9.82449412e-01 5.10649860e-01 7.61825144e-02 6.90348446e-02
 9.59207892e-01 4.26771827e-02 9.99995112e-01 9.87709403e-01
 9.63704467e-01 9.86653149e-01]","[0.68347794 0.5962054  0.25904962 0.41926748 0.08957331 0.16794793
 0.64611375 0.27004042 0.82944036 0.73168236 0.67838347 0.5268365
 0.6843287  0.7230039  0.12327524 0.7546229  0.9570078  0.5270538
 0.67776877 0.7810997  0.4356403  0.6757381  0.38269016 0.2835888
 0.572195   0.44716015 0.8528666  0.75601256 0.49081573 0.51143974]","[0.9991992  0.9621836  0.05643887 0.00982659 0.0023421  0.9897752
 0.08069674 0.00273811 0.9987979  0.6343651  0.98763937 0.16904275
 0.25028977 0.6086446  0.07079545 0.9667469  0.7413973  0.08057595
 0.7454731  0.99992824 0.9217492  0.1821576  0.07981265 0.17008588
 0.99067724 0.00660422 0.999049   0.9572547  0.99838626 0.37395975]","[9.9999535e-01 6.2798166e-01 3.3333246e-04 1.8896344e-01 8.3397128e-05
 8.6330175e-01 9.9612659e-01 5.3343040e-01 9.9910349e-01 9.9977332e-01
 1.0847320e-01 4.9068296e-01 5.4483694e-01 4.7208544e-02 2.6182886e-03
 9.9964082e-01 9.9691439e-01 9.1674548e-01 9.6035361e-02 9.7961491e-01
 9.9074721e-01 7.5798821e-01 8.4402189e-02 2.0283826e-01 9.9255061e-01
 3.2046687e-02 9.9956089e-01 9.6182978e-01 6.9379282e-01 7.7573019e-01]"
10_lympho,25,"[9.9966657e-01 2.1834509e-04 1.4436238e-01 2.0522621e-02 1.6810447e-02
 2.6402558e-06 6.1168259e-07 9.9747062e-01 3.1455964e-02 4.8313093e-01
 2.8061834e-03 1.0057599e-02 1.4211047e-04 9.8662311e-01 1.5100540e-03
 8.9722836e-01 3.4781468e-01 4.5197329e-01 9.9978083e-01 9.9981183e-01
 1.8849049e-05 6.7156947e-01 5.6657311e-05 2.2410853e-02 2.0376298e-01
 8.4333068e-01 9.9998832e-01 9.0071207e-01 7.0742017e-01 3.3753303e-01]","[8.2096243e-01 2.1290010e-02 3.4907472e-01 3.9311562e-02 6.4702742e-02
 4.9119326e-04 7.7404529e-02 9.9776554e-01 4.9984073e-03 1.1040226e-01
 1.0389647e-02 1.9934480e-01 4.3545596e-02 9.7857416e-01 1.5142749e-02
 9.2378694e-01 8.3064544e-01 8.4553701e-01 9.9095905e-01 9.9994755e-01
 8.1062026e-04 6.6614425e-01 2.6142858e-03 6.8360650e-06 7.5808448e-01
 9.6617872e-01 9.9995613e-01 5.5767500e-01 9.8632228e-01 1.3783297e-02]","[0.30869722 0.12690414 0.6959585  0.17051315 0.4999249  0.36355445
 0.4207453  0.6063029  0.340949   0.43083316 0.41699415 0.38797903
 0.29276657 0.68043077 0.56912744 0.8360909  0.671298   0.60314465
 0.7578882  0.91398716 0.11746262 0.8431277  0.17632177 0.22127435
 0.39029938 0.7262316  0.7827688  0.64534044 0.7896999  0.33495885]","[9.3449754e-01 9.0140498e-01 7.2113901e-01 1.4136103e-02 6.2326258e-01
 2.7817780e-02 5.5487402e-04 9.9314439e-01 9.0439711e-03 5.5801895e-02
 8.2065444e-03 5.1434501e-03 7.0950381e-02 9.5477706e-01 4.7544916e-03
 9.9710566e-01 5.5227578e-02 8.3547544e-01 9.8079967e-01 9.9279153e-01
 2.9206424e-04 8.8360459e-01 1.3928315e-04 8.4177166e-02 2.7411756e-01
 5.5647828e-03 9.9450231e-01 3.2709724e-01 9.3041492e-01 4.6781251e-01]","[9.7225833e-01 1.4429327e-02 7.7654212e-03 1.1152874e-01 4.5481492e-03
 3.0795592e-05 2.7158866e-02 9.9742573e-01 1.7231978e-02 4.1483739e-01
 5.0960286e-03 5.9823310e-01 4.4196166e-02 9.9014777e-01 1.1842720e-03
 3.8237205e-01 7.4028057e-01 3.0966897e-02 9.9053943e-01 9.9997485e-01
 6.7423767e-04 1.2614752e-01 2.8978038e-01 5.6128319e-02 5.8597472e-02
 7.5439298e-01 9.9996400e-01 5.4340947e-01 9.7151923e-01 4.5670855e-01]"
10_lympho,26,"[3.9095655e-02 5.4614133e-01 9.9699223e-01 2.3281525e-01 4.8144180e-03
 9.9977595e-01 2.2155704e-02 9.9983978e-01 6.7963058e-01 8.1010594e-04
 9.9944812e-01 9.9990106e-01 5.0298387e-01 9.9922824e-01 2.2711230e-02
 7.9195263e-05 9.8117816e-01 1.1847364e-03 7.2702879e-01 1.8424404e-01
 1.3947090e-03 9.9874449e-01 2.8627488e-04 2.2940960e-06 4.0434119e-03
 7.5314796e-01 5.1433086e-01 1.2277276e-02 7.7035791e-01 6.4017788e-02]","[7.1330801e-02 6.6119820e-01 9.5711917e-01 9.1644353e-01 4.7270683e-04
 9.9914312e-01 3.5686564e-01 9.9967360e-01 5.9344977e-01 1.5859531e-03
 9.9988890e-01 9.9955016e-01 7.2400689e-01 9.9990225e-01 3.3167082e-01
 5.2490948e-05 7.5875604e-01 8.5744821e-02 5.2844030e-01 8.1086504e-01
 4.6790261e-03 9.9588001e-01 9.6607582e-05 2.0324672e-02 1.3453074e-03
 6.2546271e-01 2.6047593e-01 3.6309045e-02 9.5984101e-02 3.5636887e-02]","[0.52112156 0.8528012  0.52958965 0.34844214 0.46960443 0.9221681
 0.41258612 0.92275006 0.7391683  0.07885703 0.9034532  0.8112516
 0.49334815 0.8177223  0.26357248 0.14320001 0.5829855  0.3662085
 0.73730904 0.5795449  0.44343936 0.80749327 0.05732659 0.22759587
 0.23311661 0.5581379  0.55790174 0.24699852 0.24745055 0.19760382]","[1.2985641e-01 9.8341894e-01 9.4246852e-01 9.0919650e-01 3.4633412e-03
 9.9673563e-01 7.9845333e-01 7.9873317e-01 9.9239600e-01 9.6891355e-03
 9.8727757e-01 9.6744633e-01 7.7243495e-01 9.8849386e-01 3.0752125e-01
 9.3047190e-03 8.7443215e-01 2.5924248e-01 9.8008579e-01 4.5517313e-01
 3.1464159e-02 9.9798512e-01 1.9329236e-01 3.5285473e-06 5.0166523e-01
 9.0111154e-01 3.8160600e-02 3.4300208e-02 6.3881361e-01 1.4059044e-01]","[4.69453603e-01 8.85858417e-01 9.74576771e-01 8.47880900e-01
 1.82266962e-02 9.99668717e-01 4.94156569e-01 9.73591089e-01
 7.61633396e-01 3.22401145e-04 9.99873877e-01 9.99215484e-01
 6.06689453e-01 9.99697924e-01 5.27988188e-02 1.56115639e-05
 9.81566668e-01 2.42945552e-02 9.51974392e-01 5.96331239e-01
 2.16806397e-01 9.96951818e-01 9.98126052e-05 1.06192354e-04
 7.46768713e-02 8.39511156e-01 8.20245504e-01 8.97052581e-04
 5.23600101e-01 3.22880107e-03]"
10_lympho,27,"[9.9939024e-01 9.9934024e-01 8.7602484e-01 1.0388452e-04 1.5241784e-07
 9.1190851e-01 5.2337214e-02 9.6281660e-01 9.9671644e-01 9.8856771e-01
 6.5705173e-02 9.9802351e-01 9.9915195e-01 9.9878198e-01 4.5206136e-01
 4.1603140e-04 3.5887831e-01 2.8490168e-03 6.4577281e-01 9.9997234e-01
 9.9821979e-01 9.7202897e-01 4.2059839e-01 8.1811421e-02 4.1713804e-05
 9.9738747e-01 7.9987460e-01 9.9991202e-01 3.2163864e-01 9.9935931e-01]","[9.9506468e-01 9.1595751e-01 1.7786629e-01 2.9741852e-03 1.9256344e-05
 8.0527467e-01 1.6390920e-01 2.6463819e-01 8.1535983e-01 9.9607038e-01
 9.5883709e-01 9.9913460e-01 9.9961275e-01 9.9795735e-01 5.8245891e-01
 5.4138713e-04 9.7154491e-02 3.0178649e-03 1.1668394e-01 9.9838781e-01
 9.2673707e-01 9.1406357e-01 4.8138046e-01 1.2732721e-02 4.5121200e-03
 9.8038679e-01 9.4465208e-01 9.9986327e-01 5.0443166e-01 9.9751246e-01]","[0.73615384 0.79016906 0.8982389  0.12222122 0.06065525 0.59949917
 0.44996852 0.72028625 0.68471444 0.5512884  0.8614921  0.9270706
 0.7620576  0.80253696 0.32424507 0.10990146 0.43921944 0.2347507
 0.26078352 0.7372305  0.39717218 0.65659285 0.25519025 0.60130304
 0.2878127  0.40189984 0.87422913 0.9656881  0.22057804 0.31082612]","[3.0898502e-01 9.9998426e-01 9.9619967e-01 1.7772407e-03 1.9806810e-05
 1.6859654e-01 9.0466917e-04 6.7780599e-02 9.3586624e-01 9.9997771e-01
 1.9854330e-02 9.9995148e-01 9.8750150e-01 9.9991167e-01 6.1425921e-02
 6.6125824e-05 9.7863334e-01 7.4102217e-03 9.8727810e-01 9.9938035e-01
 7.7440417e-01 1.0866201e-01 9.5382404e-01 5.5130004e-05 2.5455342e-06
 2.4609724e-01 7.3970354e-01 9.9602807e-01 9.4277751e-01 9.9364460e-01]","[9.8894966e-01 9.9399757e-01 6.0990548e-01 3.1046679e-03 9.0033771e-04
 8.5833532e-01 6.3945985e-01 3.5746437e-01 8.5635710e-01 8.8149565e-01
 9.6168333e-01 9.9974078e-01 9.9952006e-01 9.9926585e-01 6.4007246e-01
 3.2599448e-04 8.5838562e-01 5.4146719e-01 3.2007107e-01 9.9965858e-01
 8.4259558e-01 9.4845408e-01 1.4452852e-01 1.0091950e-01 4.4327140e-02
 9.7807419e-01 2.0414073e-02 9.9991679e-01 2.6748881e-01 9.9452567e-01]"
10_lympho,28,"[8.0833375e-01 3.8024640e-01 9.9709356e-01 9.0032971e-01 9.9989557e-01
 5.3553833e-03 9.9915624e-01 9.9011141e-01 3.9977008e-03 9.8072147e-01
 9.5601273e-01 9.7786248e-01 9.3358284e-01 9.9588025e-01 9.9863714e-01
 5.7256478e-01 9.4098568e-01 9.7832769e-01 2.2318687e-05 3.1397808e-03
 9.9975544e-01 9.8165691e-01 9.9999750e-01 5.9218656e-02 9.3996662e-01
 3.4560876e-03 8.9027989e-01 5.2466238e-04 9.9992537e-01 9.9982005e-01]","[5.1821196e-01 9.4296372e-01 9.9982435e-01 1.8005626e-01 9.9946541e-01
 3.7178777e-02 9.9960953e-01 9.0385038e-01 3.7112210e-03 9.4971389e-01
 3.2625172e-01 3.6662695e-01 9.9405932e-01 9.5713854e-01 9.9265587e-01
 9.5480853e-01 9.9714512e-01 5.3674048e-01 3.7348160e-04 4.6328548e-03
 9.9993408e-01 9.2681450e-01 9.8874760e-01 4.6076074e-01 8.9249343e-01
 3.4119647e-02 9.3335682e-01 8.2636706e-04 9.9997330e-01 9.9387497e-01]","[0.5009754  0.44300127 0.9001307  0.60990167 0.8951666  0.4435729
 0.91154414 0.8271451  0.19018884 0.8341493  0.845293   0.47373277
 0.56408036 0.8000083  0.60641336 0.74368906 0.45045644 0.2606679
 0.08101688 0.7439911  0.84479904 0.73791987 0.8314028  0.2404532
 0.34028366 0.6413618  0.65418404 0.42822775 0.75110525 0.89788353]","[4.0153143e-01 2.3851693e-01 9.9323541e-01 6.0888255e-01 9.8959923e-01
 1.8227829e-04 9.9782604e-01 9.9856806e-01 1.8459747e-02 9.9463826e-01
 9.5962238e-01 9.9049115e-01 8.0904162e-01 8.1522644e-01 9.7508991e-01
 8.8169305e-05 9.5185870e-01 9.3738055e-01 4.0601072e-04 1.9822961e-03
 9.9369228e-01 6.1527288e-01 9.9736685e-01 2.3108348e-04 7.4998569e-01
 6.6169654e-05 9.1416645e-01 3.3627952e-05 9.9562472e-01 9.9391538e-01]","[0.76925945 0.93640727 0.99947983 0.5537199  0.9771327  0.7356405
 0.9995309  0.84163046 0.08320838 0.9990416  0.9292754  0.76062745
 0.9913332  0.9790487  0.9928498  0.81469434 0.9881147  0.36928576
 0.0014464  0.02330036 0.9999753  0.6824351  0.99933237 0.9640613
 0.97405934 0.24024732 0.9040267  0.00266185 0.99998176 0.9979784 ]"
10_lympho,29,"[0.01111386 0.8896641  0.40692973 0.01166029 0.99886996 0.98267674
 0.32782468 0.00308009 0.99265254 0.12011298 0.01559399 0.9508233
 0.0362065  0.7197375  0.90390867 0.7581867  0.7249873  0.96727395
 0.80227065 0.9117126  0.4459093  0.9984219  0.63396114 0.9051102
 0.9138652  0.02058798 0.50052506 0.9371509  0.86875105 0.03723705]","[2.4363579e-04 8.7080580e-01 6.3932077e-03 2.9573147e-04 9.9984789e-01
 9.8251176e-01 5.5061966e-01 2.0937281e-04 9.9995756e-01 4.9505476e-03
 2.6191554e-03 3.4397721e-01 3.4074455e-03 9.1903138e-01 9.2158461e-01
 9.4872572e-02 8.8629282e-01 9.9731183e-01 9.9829763e-01 9.9016929e-01
 8.0811238e-01 9.9998438e-01 8.7682432e-01 8.2045394e-01 2.3399232e-01
 8.7075192e-04 4.0290037e-01 9.9824429e-01 9.9740088e-01 7.3260861e-03]","[0.17346333 0.39137235 0.525334   0.40393704 0.961394   0.87348115
 0.7433675  0.62120533 0.8764043  0.19258139 0.5877324  0.7930897
 0.08772009 0.26855844 0.5532818  0.36574078 0.1924729  0.5552608
 0.6050774  0.21620212 0.59332156 0.85599315 0.61863667 0.5686828
 0.3536425  0.19150196 0.9286283  0.6951033  0.6231212  0.13232371]","[1.7920680e-03 9.9882060e-01 6.5347165e-01 1.9784021e-04 2.4850711e-01
 9.7430271e-01 1.3583647e-01 3.0448497e-04 9.4220889e-01 1.8611623e-01
 3.2351367e-02 7.2245669e-01 1.6934700e-01 1.1671103e-01 6.3043684e-01
 8.3652031e-01 9.5388448e-01 9.0546399e-01 7.2640538e-01 9.9976486e-01
 5.8615088e-01 9.9620795e-01 9.0651953e-01 5.0246054e-01 9.1483063e-01
 3.4035053e-03 2.8141737e-01 9.8796415e-01 9.6444458e-01 1.1811306e-02]","[4.6265635e-05 6.5132546e-01 1.3191172e-01 5.8903256e-03 9.9974519e-01
 9.9459201e-01 2.4949326e-01 3.8152717e-02 9.9991488e-01 1.6818929e-02
 5.5539217e-02 9.8903090e-01 4.6072470e-04 8.9578575e-01 9.2741913e-01
 4.7304484e-01 3.7662681e-02 9.6762699e-01 9.9318486e-01 8.6264300e-01
 4.4715214e-01 9.9983990e-01 9.1919553e-01 7.0870000e-01 8.2891434e-01
 1.0234039e-02 5.5323821e-01 9.9766648e-01 7.1328211e-01 5.2632101e-02]"
10_lympho,30,"[9.92848992e-01 5.37337852e-04 9.73680615e-01 2.60460079e-02
 3.85357738e-02 1.41068939e-02 9.84622061e-01 9.99722898e-01
 8.18621635e-01 9.99747813e-01 1.38204936e-02 9.88266051e-01
 9.95211780e-01 9.42833543e-01 1.07275238e-02 1.12839654e-01
 9.98723686e-01 2.30481997e-01 7.08010979e-04 9.99816597e-01
 9.99200881e-01 9.98800516e-01 9.99721110e-01 9.04408336e-01
 7.90171266e-01 9.35986400e-01 9.51755908e-04 1.17396200e-02
 2.58684013e-04 8.72595489e-01]","[9.9962783e-01 4.5873923e-04 9.9215382e-01 5.1975574e-02 2.7779180e-01
 3.3619311e-03 9.9748874e-01 9.9961001e-01 4.4302911e-02 9.9994254e-01
 9.5557254e-03 9.8364222e-01 9.9789965e-01 9.9019378e-01 1.1026241e-02
 3.8300127e-02 9.9981791e-01 1.6954879e-01 8.1113988e-04 9.8935527e-01
 9.9751413e-01 9.9970287e-01 9.9999475e-01 8.6667240e-01 9.6308929e-01
 9.9846256e-01 1.2665235e-04 1.7208349e-02 1.5396574e-04 1.2335528e-01]","[0.958764   0.3416169  0.76908404 0.45850778 0.7505871  0.13279897
 0.8184228  0.7214179  0.7778403  0.9397878  0.27723584 0.83976895
 0.68266964 0.5751664  0.22490092 0.43882048 0.95281315 0.41643637
 0.21503632 0.53480387 0.82457155 0.8246134  0.8801181  0.46672776
 0.8009672  0.5554727  0.11154119 0.88013506 0.20881367 0.10068759]","[9.99387503e-01 1.53861009e-03 7.71525502e-01 1.69843365e-03
 8.87259189e-03 2.19733061e-04 9.08014357e-01 9.92096424e-01
 9.16975439e-01 9.99865055e-01 2.73260142e-04 9.37523600e-03
 9.24356341e-01 9.82276499e-01 1.40833175e-02 7.45045990e-02
 9.96785283e-01 6.23185560e-03 5.93249733e-03 9.95025694e-01
 9.99505043e-01 9.23998296e-01 8.93675447e-01 1.79721087e-01
 9.87741709e-01 9.90536988e-01 8.18311746e-05 9.96494114e-01
 2.20838445e-03 2.22571582e-01]","[9.99649644e-01 5.47814131e-01 9.84013736e-01 1.54974908e-01
 4.41621840e-02 1.94983315e-02 9.68649149e-01 9.99692202e-01
 5.26131630e-01 9.99980688e-01 2.45150225e-03 9.50743854e-01
 9.85351622e-01 9.80963349e-01 5.25761127e-01 4.03106818e-03
 9.99966860e-01 3.36072743e-01 1.20292614e-04 9.99069393e-01
 9.99113858e-01 9.73573029e-01 9.99689698e-01 8.45798314e-01
 6.42446816e-01 9.93758559e-01 7.84724311e-04 9.53184605e-01
 1.49824901e-03 4.51099053e-02]"
